case:concept:name,concept:name,time:timestamp
Case 687,Assign seriousness,2011-11-14 10:02:37
Case 687,Take in charge ticket,2011-11-14 10:03:08
Case 687,Resolve ticket,2011-11-15 09:10:16
Case 2946,Assign seriousness,2012-04-19 07:16:59
Case 2946,Take in charge ticket,2012-04-19 13:36:49
Case 2946,Wait,2012-04-24 09:40:04
Case 2946,Resolve ticket,2012-04-26 16:30:44
Case 1482,Assign seriousness,2011-12-14 14:25:19
Case 1482,Take in charge ticket,2011-12-14 14:27:07
Case 1482,Resolve ticket,2011-12-15 09:19:48
Case 630,Assign seriousness,2013-05-07 10:05:44
Case 630,Take in charge ticket,2013-05-20 08:40:40
Case 630,Resolve ticket,2013-05-23 07:47:37
Case 1950,Assign seriousness,2012-05-28 15:06:24
Case 1950,Take in charge ticket,2012-05-28 15:06:33
Case 1950,Resolve ticket,2012-06-04 07:52:57
Case 2015,Assign seriousness,2011-05-18 08:15:16
Case 2015,Take in charge ticket,2011-05-18 08:15:41
Case 2015,Resolve ticket,2011-05-18 09:02:34
Case 2288,Assign seriousness,2010-05-17 08:17:52
Case 2288,Take in charge ticket,2010-05-31 08:30:15
Case 2288,Take in charge ticket,2010-06-03 14:53:49
Case 2288,Resolve ticket,2010-06-03 14:53:55
Case 140,Assign seriousness,2013-04-23 16:07:34
Case 140,Take in charge ticket,2013-06-07 08:55:58
Case 140,Resolve ticket,2013-06-07 09:05:27
Case 3051,Assign seriousness,2011-04-06 10:59:00
Case 3051,Take in charge ticket,2011-04-06 10:59:31
Case 3051,Wait,2011-04-08 08:48:56
Case 3051,Take in charge ticket,2011-04-13 08:22:19
Case 3051,Resolve ticket,2011-04-13 08:22:28
Case 2222,Assign seriousness,2010-09-09 15:42:47
Case 2222,Take in charge ticket,2010-09-17 07:35:31
Case 2222,Resolve ticket,2010-09-17 08:17:15
Case 1071,Assign seriousness,2011-05-18 09:38:14
Case 1071,Take in charge ticket,2011-05-18 09:38:35
Case 1071,Resolve ticket,2011-05-23 10:35:13
Case 3046,Assign seriousness,2013-04-12 07:47:58
Case 3046,Wait,2013-04-12 09:54:51
Case 3046,Resolve ticket,2013-05-03 08:01:55
Case 206,Assign seriousness,2011-03-04 10:26:28
Case 206,Take in charge ticket,2011-03-04 10:29:32
Case 206,Wait,2011-03-04 11:32:51
Case 206,Take in charge ticket,2011-03-11 11:48:16
Case 206,Resolve ticket,2011-03-11 11:48:28
Case 1251,Assign seriousness,2012-07-18 10:59:39
Case 1251,Take in charge ticket,2012-07-19 14:24:54
Case 1251,Wait,2012-07-19 15:57:30
Case 1251,Resolve ticket,2012-07-25 15:49:27
Case 1084,Assign seriousness,2012-04-24 08:13:17
Case 1084,Take in charge ticket,2012-05-23 15:46:12
Case 1084,Resolve ticket,2012-05-30 07:20:16
Case 768,Assign seriousness,2012-07-26 10:16:27
Case 768,Take in charge ticket,2012-07-26 10:51:00
Case 768,Take in charge ticket,2012-07-26 10:51:58
Case 768,Wait,2012-07-30 15:20:39
Case 768,Resolve ticket,2012-08-02 12:11:08
Case 668,Assign seriousness,2011-09-22 07:27:13
Case 668,Take in charge ticket,2011-09-22 16:00:11
Case 668,Resolve ticket,2011-09-23 09:55:01
Case 195,Assign seriousness,2010-09-21 10:53:00
Case 195,Take in charge ticket,2010-09-23 09:25:07
Case 195,Wait,2010-09-27 10:09:43
Case 195,Take in charge ticket,2010-09-29 07:06:22
Case 195,Wait,2010-09-29 08:04:55
Case 195,Take in charge ticket,2010-09-29 12:29:35
Case 195,Resolve ticket,2010-09-29 12:29:47
Case 332,Assign seriousness,2013-02-28 11:20:58
Case 332,Take in charge ticket,2013-02-28 11:21:36
Case 332,Wait,2013-02-28 14:21:55
Case 332,Resolve ticket,2013-04-08 09:51:19
Case 2847,Assign seriousness,2012-08-02 09:10:40
Case 2847,Take in charge ticket,2012-08-02 09:14:53
Case 2847,Resolve ticket,2012-08-03 12:44:59
Case 1161,Assign seriousness,2012-07-18 09:00:13
Case 1161,Take in charge ticket,2012-07-20 07:52:34
Case 1161,Resolve ticket,2012-07-20 10:07:28
Case 2891,Assign seriousness,2013-01-22 15:05:42
Case 2891,Take in charge ticket,2013-01-29 10:21:54
Case 2891,Wait,2013-01-30 14:10:23
Case 2891,Resolve ticket,2013-02-26 14:03:05
Case 2948,Assign seriousness,2011-12-01 13:08:57
Case 2948,Take in charge ticket,2011-12-02 16:18:20
Case 2948,Resolve ticket,2011-12-09 11:00:58
Case 1171,Assign seriousness,2011-12-13 08:19:55
Case 1171,Take in charge ticket,2011-12-13 11:13:25
Case 1171,Resolve ticket,2011-12-13 11:22:43
Case 2443,Assign seriousness,2010-07-23 13:17:14
Case 2443,Take in charge ticket,2010-09-01 08:21:14
Case 2443,Wait,2010-09-01 13:13:02
Case 2443,Take in charge ticket,2010-09-06 10:05:29
Case 2443,Resolve ticket,2010-09-06 10:06:01
Case 1368,Assign seriousness,2012-02-29 13:57:19
Case 1368,Resolve ticket,2012-03-02 10:36:18
Case 19,Assign seriousness,2010-07-07 07:54:04
Case 19,Take in charge ticket,2010-07-09 10:10:52
Case 19,Resolve ticket,2010-07-09 10:11:18
Case 3055,Assign seriousness,2011-03-24 14:53:31
Case 3055,Take in charge ticket,2011-03-24 14:54:00
Case 3055,Wait,2011-03-25 09:43:13
Case 3055,Take in charge ticket,2011-04-01 13:01:11
Case 3055,Resolve ticket,2011-04-01 13:01:57
Case 606,Assign seriousness,2013-04-05 16:13:54
Case 606,Take in charge ticket,2013-04-15 15:05:20
Case 606,Resolve ticket,2013-04-23 10:34:43
Case 724,Assign seriousness,2011-11-24 08:48:59
Case 724,Take in charge ticket,2011-11-29 11:55:52
Case 724,Resolve ticket,2011-12-01 08:56:02
Case 2773,Assign seriousness,2011-10-03 13:38:34
Case 2773,Take in charge ticket,2011-10-06 13:02:34
Case 2773,Resolve ticket,2011-10-10 09:48:35
Case 2806,Insert ticket,2010-10-26 15:40:41
Case 2806,Assign seriousness,2010-10-26 15:45:08
Case 2806,Take in charge ticket,2010-10-26 15:45:16
Case 2806,Resolve ticket,2010-10-26 15:45:35
Case 1665,Assign seriousness,2012-03-06 16:55:53
Case 1665,Take in charge ticket,2012-03-06 17:04:43
Case 1665,Resolve ticket,2012-03-08 14:59:13
Case 1047,Assign seriousness,2011-07-14 10:17:31
Case 1047,Assign seriousness,2011-07-15 07:34:30
Case 1047,Take in charge ticket,2011-07-15 09:49:56
Case 1047,Wait,2011-07-15 09:51:05
Case 1047,Resolve ticket,2011-07-15 13:18:05
Case 2581,Assign seriousness,2013-06-17 08:20:23
Case 2581,Assign seriousness,2013-06-17 08:33:36
Case 2581,Take in charge ticket,2013-06-21 09:56:36
Case 2581,Wait,2013-06-21 09:57:40
Case 2581,Resolve ticket,2013-07-23 07:24:37
Case 871,Assign seriousness,2010-12-13 09:04:49
Case 871,Take in charge ticket,2010-12-13 09:05:47
Case 871,Resolve ticket,2010-12-13 16:43:00
Case 245,Assign seriousness,2010-04-28 15:21:11
Case 245,Take in charge ticket,2010-04-29 10:15:16
Case 245,Resolve ticket,2010-05-03 12:56:35
Case 2298,Assign seriousness,2010-07-15 07:26:13
Case 2298,Take in charge ticket,2010-07-19 14:22:20
Case 2298,Resolve ticket,2010-07-19 14:22:55
Case 1993,Assign seriousness,2012-03-13 10:51:18
Case 1993,Take in charge ticket,2012-03-19 14:09:45
Case 1993,Resolve ticket,2012-03-21 11:25:01
Case 2749,Assign seriousness,2011-10-12 12:16:49
Case 2749,Take in charge ticket,2011-10-26 15:56:03
Case 2749,Wait,2011-10-27 16:04:01
Case 2749,Resolve ticket,2011-10-28 07:56:17
Case 3033,Assign seriousness,2011-06-21 08:44:10
Case 3033,Assign seriousness,2011-06-21 08:44:27
Case 3033,Take in charge ticket,2011-07-07 07:57:39
Case 3033,Resolve ticket,2011-07-07 07:59:42
Case 2524,Assign seriousness,2010-11-15 13:56:16
Case 2524,Assign seriousness,2010-11-17 17:00:31
Case 2524,Take in charge ticket,2010-11-17 17:00:50
Case 2524,Resolve ticket,2010-12-13 16:12:08
Case 2311,Assign seriousness,2011-02-16 13:36:14
Case 2311,Take in charge ticket,2011-02-16 13:36:37
Case 2311,Wait,2011-02-21 16:12:12
Case 2311,Take in charge ticket,2011-02-22 11:26:45
Case 2311,Resolve ticket,2011-02-22 11:47:55
Case 1879,Assign seriousness,2010-09-01 15:44:25
Case 1879,Take in charge ticket,2010-09-06 08:17:42
Case 1879,Resolve ticket,2010-09-06 08:18:33
Case 1145,Assign seriousness,2012-10-16 08:57:53
Case 1145,Take in charge ticket,2012-11-08 08:16:41
Case 1145,Wait,2012-11-08 08:28:57
Case 1145,Resolve ticket,2012-11-08 13:34:25
Case 523,Take in charge ticket,2013-07-16 10:27:47
Case 523,Wait,2013-07-18 13:43:33
Case 523,Resolve ticket,2013-08-01 15:23:24
Case 1041,Assign seriousness,2012-05-02 10:44:47
Case 1041,Take in charge ticket,2012-05-02 10:44:54
Case 1041,Resolve ticket,2012-05-08 08:37:30
Case 3050,Assign seriousness,2010-09-14 13:50:57
Case 3050,Assign seriousness,2010-09-17 09:40:12
Case 3050,Take in charge ticket,2010-09-21 13:47:44
Case 3050,Wait,2010-09-22 09:04:44
Case 3050,Take in charge ticket,2010-09-22 09:21:21
Case 3050,Resolve ticket,2010-09-22 09:31:04
Case 703,Assign seriousness,2010-06-08 12:59:46
Case 703,Take in charge ticket,2010-06-10 07:20:57
Case 703,Wait,2010-06-10 07:22:51
Case 703,Take in charge ticket,2010-06-14 13:01:25
Case 703,Resolve ticket,2010-06-14 13:01:35
Case 2851,Assign seriousness,2013-02-11 10:53:09
Case 2851,Take in charge ticket,2013-03-14 14:45:36
Case 2851,Resolve ticket,2013-03-18 10:23:57
Case 1340,Assign seriousness,2010-07-27 13:32:52
Case 1340,Take in charge ticket,2010-07-27 13:41:21
Case 1340,Resolve ticket,2010-07-27 13:41:28
Case 1272,Assign seriousness,2012-12-14 09:17:26
Case 1272,Take in charge ticket,2012-12-17 10:07:25
Case 1272,Resolve ticket,2013-01-11 11:20:22
Case 1567,Assign seriousness,2010-11-08 14:04:31
Case 1567,Take in charge ticket,2010-11-08 14:04:51
Case 1567,Wait,2010-11-08 15:33:07
Case 1567,Take in charge ticket,2010-11-23 11:34:20
Case 1567,Resolve ticket,2010-11-23 11:34:29
Case 2783,Assign seriousness,2011-06-29 15:43:14
Case 2783,Assign seriousness,2011-07-07 07:57:38
Case 2783,Take in charge ticket,2011-07-07 14:19:20
Case 2783,Resolve ticket,2011-07-07 14:19:28
Case 1689,Assign seriousness,2012-04-18 07:07:58
Case 1689,Take in charge ticket,2012-04-19 07:27:42
Case 1689,Wait,2012-04-19 14:03:04
Case 1689,Resolve ticket,2012-05-11 12:54:11
Case 2993,Assign seriousness,2010-04-09 06:58:27
Case 2993,Take in charge ticket,2010-04-09 07:43:14
Case 2993,Wait,2010-04-09 15:34:50
Case 2993,Take in charge ticket,2010-04-12 16:01:24
Case 2993,Resolve ticket,2010-04-12 16:01:41
Case 1432,Assign seriousness,2013-03-19 11:30:34
Case 1432,Take in charge ticket,2013-04-04 07:20:58
Case 1432,Resolve ticket,2013-04-04 07:34:09
Case 2939,Assign seriousness,2012-06-15 13:11:00
Case 2939,Take in charge ticket,2012-06-15 13:11:19
Case 2939,Resolve ticket,2012-06-15 13:11:58
Case 1777,Assign seriousness,2013-11-14 13:21:34
Case 1777,Take in charge ticket,2013-11-21 09:18:10
Case 1777,Resolve ticket,2013-12-02 15:00:12
Case 175,Assign seriousness,2010-10-05 07:46:59
Case 175,Take in charge ticket,2010-10-05 07:59:41
Case 175,Resolve ticket,2010-10-05 08:00:18
Case 1890,Assign seriousness,2012-02-21 15:30:55
Case 1890,Take in charge ticket,2012-02-21 15:31:04
Case 1890,Resolve ticket,2012-02-21 17:07:56
Case 1043,Assign seriousness,2012-11-15 08:29:06
Case 1043,Take in charge ticket,2012-11-19 15:26:43
Case 1043,Wait,2012-11-22 16:04:35
Case 1043,Resolve ticket,2012-12-17 09:28:26
Case 2987,Assign seriousness,2012-03-26 15:59:53
Case 2987,Take in charge ticket,2012-03-26 16:00:03
Case 2987,Resolve ticket,2012-03-29 07:31:26
Case 958,Assign seriousness,2012-02-13 15:14:30
Case 958,Take in charge ticket,2012-02-14 11:48:30
Case 958,Wait,2012-02-22 08:53:28
Case 958,Take in charge ticket,2012-03-02 10:56:58
Case 958,Resolve ticket,2012-03-02 13:52:02
Case 2129,Assign seriousness,2011-11-08 10:02:43
Case 2129,Take in charge ticket,2011-11-09 09:08:32
Case 2129,Wait,2011-11-09 14:04:26
Case 2129,Resolve ticket,2011-12-02 13:32:27
Case 2088,Assign seriousness,2010-02-04 10:37:45
Case 2088,Take in charge ticket,2010-02-04 11:01:28
Case 2088,Create SW anomaly,2010-02-04 11:01:35
Case 2088,Resolve ticket,2010-03-16 15:08:40
Case 2438,Assign seriousness,2010-03-09 15:22:22
Case 2438,Take in charge ticket,2010-03-09 15:57:34
Case 2438,Resolve ticket,2010-03-16 11:39:45
Case 107,Assign seriousness,2013-10-30 13:25:20
Case 107,Take in charge ticket,2013-10-31 14:48:10
Case 107,Wait,2013-11-15 08:31:41
Case 107,Resolve ticket,2013-11-18 08:20:45
Case 2912,Assign seriousness,2011-11-08 09:42:07
Case 2912,Resolve ticket,2011-11-08 09:44:33
Case 277,Assign seriousness,2012-03-13 09:47:21
Case 277,Take in charge ticket,2012-03-13 09:48:04
Case 277,Resolve ticket,2012-03-14 14:35:22
Case 113,Insert ticket,2010-05-06 15:51:48
Case 113,Assign seriousness,2010-05-24 10:23:15
Case 113,Take in charge ticket,2010-05-25 13:48:24
Case 113,Resolve ticket,2010-05-25 14:11:28
Case 1602,Assign seriousness,2012-03-21 14:50:05
Case 1602,Take in charge ticket,2012-03-22 13:24:03
Case 1602,Resolve ticket,2012-03-27 09:59:27
Case 1600,Assign seriousness,2011-10-24 09:55:40
Case 1600,Take in charge ticket,2011-10-24 09:56:20
Case 1600,Resolve ticket,2011-10-24 15:24:27
Case 1828,Assign seriousness,2013-09-09 15:35:10
Case 1828,Take in charge ticket,2013-09-13 10:28:43
Case 1828,Resolve ticket,2013-10-03 07:09:53
Case 647,Assign seriousness,2011-02-28 14:24:57
Case 647,Take in charge ticket,2011-02-28 14:27:14
Case 647,Resolve ticket,2011-03-01 09:39:56
Case 689,Assign seriousness,2010-07-21 08:06:02
Case 689,Take in charge ticket,2010-07-26 08:59:00
Case 689,Resolve ticket,2010-07-26 08:59:39
Case 1882,Assign seriousness,2013-08-08 13:55:00
Case 1882,Take in charge ticket,2013-08-08 13:55:37
Case 1882,Resolve ticket,2013-09-17 10:36:49
Case 2327,Assign seriousness,2011-10-04 12:30:28
Case 2327,Take in charge ticket,2011-10-04 15:57:06
Case 2327,Take in charge ticket,2011-10-07 15:55:55
Case 2327,Resolve ticket,2011-10-12 08:29:47
Case 2437,Assign seriousness,2010-12-06 08:28:17
Case 2437,Take in charge ticket,2010-12-06 08:35:40
Case 2437,Resolve ticket,2010-12-06 08:35:51
Case 449,Assign seriousness,2011-03-09 11:49:32
Case 449,Take in charge ticket,2011-03-09 11:49:53
Case 449,Wait,2011-03-09 11:53:22
Case 449,Take in charge ticket,2011-03-10 13:20:24
Case 449,Resolve ticket,2011-03-10 13:21:03
Case 1268,Assign seriousness,2011-11-23 10:44:05
Case 1268,Resolve ticket,2011-11-23 10:45:05
Case 2499,Assign seriousness,2013-01-16 10:19:36
Case 2499,Take in charge ticket,2013-01-21 08:10:58
Case 2499,Wait,2013-01-21 09:57:09
Case 2499,Resolve ticket,2013-02-04 16:34:44
Case 1864,Assign seriousness,2010-10-01 12:38:26
Case 1864,Take in charge ticket,2010-10-04 07:17:17
Case 1864,Resolve ticket,2010-10-06 07:39:10
Case 2279,Assign seriousness,2012-10-09 15:57:50
Case 2279,Take in charge ticket,2012-10-09 15:58:55
Case 2279,Wait,2012-10-12 15:00:00
Case 2279,Resolve ticket,2012-10-25 11:54:05
Case 2966,Assign seriousness,2013-06-12 11:02:37
Case 2966,Take in charge ticket,2013-06-27 10:38:00
Case 2966,Wait,2013-06-27 13:37:39
Case 2966,Resolve ticket,2013-07-03 09:28:28
Case 503,Assign seriousness,2012-09-04 15:47:56
Case 503,Take in charge ticket,2012-09-05 09:53:57
Case 503,Create SW anomaly,2012-09-05 10:07:42
Case 503,Require upgrade,2012-10-18 08:33:48
Case 503,Resolve ticket,2012-10-19 09:02:02
Case 2548,Assign seriousness,2010-11-10 16:59:41
Case 2548,Take in charge ticket,2010-11-11 11:13:06
Case 2548,Resolve ticket,2010-11-11 11:13:31
Case 1462,Assign seriousness,2012-06-20 15:05:18
Case 1462,Take in charge ticket,2012-06-21 08:12:28
Case 1462,Wait,2012-07-06 07:20:14
Case 1462,Resolve ticket,2012-07-06 14:59:10
Case 2272,Assign seriousness,2010-05-28 12:56:25
Case 2272,Assign seriousness,2010-05-28 14:01:50
Case 2272,Take in charge ticket,2010-05-31 09:30:29
Case 2272,Resolve ticket,2010-05-31 10:53:30
Case 961,Assign seriousness,2013-06-11 12:21:07
Case 961,Take in charge ticket,2013-06-25 10:51:45
Case 961,Wait,2013-06-27 10:08:58
Case 961,Resolve ticket,2013-07-16 08:28:58
Case 2990,Assign seriousness,2011-10-04 13:00:33
Case 2990,Take in charge ticket,2011-10-07 14:38:02
Case 2990,Resolve ticket,2011-10-13 09:46:22
Case 685,Take in charge ticket,2013-11-26 16:38:11
Case 685,Wait,2013-11-26 16:44:30
Case 685,Resolve ticket,2013-12-19 09:56:09
Case 2646,Assign seriousness,2011-05-20 09:40:32
Case 2646,Take in charge ticket,2011-05-20 09:41:04
Case 2646,Resolve ticket,2011-05-20 10:46:04
Case 2844,Assign seriousness,2012-04-16 15:33:23
Case 2844,Take in charge ticket,2012-04-16 15:33:30
Case 2844,Resolve ticket,2012-04-17 14:15:17
Case 1981,Assign seriousness,2010-04-14 09:07:44
Case 1981,Assign seriousness,2010-05-04 16:10:29
Case 1981,Take in charge ticket,2010-05-04 16:10:37
Case 1981,Resolve ticket,2010-05-04 16:10:42
Case 287,Assign seriousness,2011-02-08 07:48:56
Case 287,Take in charge ticket,2011-02-08 07:49:34
Case 287,Resolve ticket,2011-02-08 10:49:59
Case 1811,Assign seriousness,2011-12-19 15:02:41
Case 1811,Take in charge ticket,2011-12-19 15:03:54
Case 1811,Resolve ticket,2011-12-20 16:19:43
Case 1593,Assign seriousness,2010-09-01 15:03:24
Case 1593,Take in charge ticket,2010-09-10 15:20:12
Case 1593,Resolve ticket,2010-09-21 08:51:40
Case 2436,Assign seriousness,2013-10-11 07:08:53
Case 2436,Resolve ticket,2013-10-11 08:03:51
Case 2436,Take in charge ticket,2013-11-28 11:53:34
Case 2183,Assign seriousness,2013-03-21 08:17:57
Case 2183,Take in charge ticket,2013-03-21 08:18:23
Case 2183,Wait,2013-03-21 08:23:27
Case 2183,Resolve ticket,2013-04-19 15:51:24
Case 2788,Assign seriousness,2013-06-05 15:19:23
Case 2788,Take in charge ticket,2013-06-07 10:10:28
Case 2788,Wait,2013-06-10 08:17:15
Case 2788,Resolve ticket,2013-06-28 08:23:41
Case 1996,Assign seriousness,2010-11-19 15:49:35
Case 1996,Take in charge ticket,2010-11-23 14:32:00
Case 1996,Resolve ticket,2010-11-23 14:47:56
Case 704,Assign seriousness,2012-06-25 08:52:06
Case 704,Take in charge ticket,2012-06-26 15:24:57
Case 704,Resolve ticket,2012-07-20 09:59:43
Case 2638,Assign seriousness,2010-05-25 07:50:22
Case 2638,Take in charge ticket,2010-05-25 07:51:06
Case 2638,Create SW anomaly,2010-05-25 11:22:56
Case 2638,Resolve ticket,2010-06-03 10:43:20
Case 2901,Assign seriousness,2010-12-01 16:31:45
Case 2901,Take in charge ticket,2010-12-03 08:41:20
Case 2901,Resolve ticket,2010-12-03 08:41:35
Case 2173,Assign seriousness,2010-04-21 12:38:40
Case 2173,Take in charge ticket,2010-04-26 09:24:02
Case 2173,Wait,2010-04-26 12:25:34
Case 2173,Take in charge ticket,2010-05-18 14:01:17
Case 2173,Resolve ticket,2010-05-18 15:45:39
Case 544,Assign seriousness,2012-01-11 10:42:25
Case 544,Take in charge ticket,2012-01-11 14:15:21
Case 544,Resolve ticket,2012-01-11 14:21:45
Case 2044,Assign seriousness,2012-02-20 16:56:42
Case 2044,Resolve ticket,2012-02-20 16:56:51
Case 1922,Assign seriousness,2012-07-17 07:15:53
Case 1922,Take in charge ticket,2012-07-18 14:19:03
Case 1922,Resolve ticket,2012-08-20 09:49:46
Case 160,Assign seriousness,2011-02-25 10:55:02
Case 160,Take in charge ticket,2011-02-25 13:26:45
Case 160,Resolve ticket,2011-02-25 13:28:30
Case 1696,Assign seriousness,2012-07-02 15:40:23
Case 1696,Take in charge ticket,2012-07-02 15:44:29
Case 1696,Resolve ticket,2012-07-03 10:50:15
Case 2201,Assign seriousness,2013-03-13 17:23:05
Case 2201,Take in charge ticket,2013-03-29 08:01:16
Case 2201,Resolve ticket,2013-03-29 10:43:54
Case 1512,Assign seriousness,2011-02-10 14:35:19
Case 1512,Take in charge ticket,2011-02-10 14:35:42
Case 1512,Resolve ticket,2011-02-16 14:41:24
Case 2708,Assign seriousness,2011-09-16 08:48:49
Case 2708,Take in charge ticket,2011-09-21 07:38:58
Case 2708,Resolve ticket,2011-09-21 10:31:28
Case 3009,Assign seriousness,2012-12-10 11:38:35
Case 3009,Take in charge ticket,2012-12-11 11:24:46
Case 3009,Wait,2012-12-12 11:40:08
Case 3009,Take in charge ticket,2012-12-20 08:43:27
Case 3009,Resolve ticket,2013-01-22 10:06:13
Case 725,Assign seriousness,2011-01-10 09:08:37
Case 725,Assign seriousness,2011-01-10 15:19:52
Case 725,Assign seriousness,2011-01-12 15:58:03
Case 725,Take in charge ticket,2011-01-12 15:58:14
Case 725,Resolve ticket,2011-01-13 13:45:11
Case 1988,Assign seriousness,2012-06-06 12:06:21
Case 1988,Take in charge ticket,2012-06-06 14:23:01
Case 1988,Resolve ticket,2012-06-18 11:03:47
Case 2778,Assign seriousness,2010-11-11 14:41:07
Case 2778,Assign seriousness,2010-11-11 14:41:28
Case 2778,Take in charge ticket,2010-11-11 14:41:36
Case 2778,Resolve ticket,2010-11-16 09:36:28
Case 202,Assign seriousness,2013-04-19 14:31:08
Case 202,Take in charge ticket,2013-04-19 14:55:31
Case 202,Wait,2013-04-19 15:15:44
Case 202,Resolve ticket,2013-05-14 12:39:59
Case 1261,Take in charge ticket,2013-02-21 11:03:08
Case 1261,Take in charge ticket,2013-03-11 08:00:45
Case 1261,Resolve ticket,2013-03-11 09:09:30
Case 670,Assign seriousness,2012-05-23 09:23:32
